income,sex,university,hsgrade,grant,dropout
13463.51,male,pisa,100,yes,yes
13763.6,female,pisa,80,yes,no
17617.16,male,pisa,100,yes,no
11254.14,male,pisa,72,yes,no
13345.48,male,pisa,74,yes,no
16989.86,female,pisa,100,yes,no
18041.5,female,pisa,96,yes,no
12894.53,female,pisa,68,yes,no
10572.13,female,pisa,82,yes,no
14867.11,female,pisa,80,yes,no
14390.44,male,pisa,83,yes,no
16120.24,male,pisa,73,yes,no
13820.29,female,pisa,64,yes,no
14118.21,female,pisa,67,yes,no
18802.41,female,pisa,97,yes,no
17377.92,male,pisa,83,yes,no
15780.89,female,pisa,100,yes,no
14647.18,female,pisa,80,yes,no
10645.85,female,pisa,100,yes,no
15813.66,female,pisa,100,yes,no
12402.93,female,pisa,80,yes,no
15594.22,male,pisa,60,yes,no
12798.53,male,pisa,74,yes,no
12313.91,female,pisa,80,yes,yes
10465.2,female,pisa,100,yes,no
18797.26,female,pisa,100,yes,no
12038.78,female,pisa,98,yes,no
11003.74,female,pisa,100,yes,no
12125.61,female,pisa,81,yes,no
15164.65,female,pisa,90,yes,no
10179.61,female,pisa,73,yes,yes
12083.7,female,pisa,81,yes,no
12912.58,female,pisa,60,yes,yes
16694.7,female,pisa,75,yes,no
10077.89,female,pisa,80,yes,no
14563.48,male,pisa,68,yes,no
13446.28,female,pisa,94,yes,no
19512.11,female,pisa,98,yes,no
12990.12,male,pisa,60,yes,no
16856.79,male,pisa,100,yes,no
12170.73,female,pisa,88,yes,no
17521.76,female,pisa,74,yes,no
19382.97,male,pisa,60,yes,no
14602.58,female,pisa,70,yes,no
11311.22,female,pisa,75,yes,no
12309.4,female,pisa,100,yes,no
10989.39,female,pisa,74,yes,no
18218.46,female,pisa,68,yes,no
18360.32,female,pisa,98,yes,no
16254.69,female,pisa,60,yes,no
15698.32,female,pisa,73,yes,no
12637.15,female,pisa,65,yes,no
14513.85,female,pisa,100,yes,no
12851.18,male,pisa,68,yes,no
12909.94,female,pisa,100,yes,no
13158.7,female,pisa,94,yes,no
11574.38,female,pisa,87,yes,no
13969.43,female,pisa,96,yes,yes
10014.23,female,pisa,96,yes,no
14664.55,female,pisa,88,yes,no
12742.41,female,pisa,63,yes,no
11428.01,female,pisa,87,yes,no
13375.98,female,pisa,82,yes,no
14714.14,male,pisa,62,yes,no
18270.87,male,pisa,86,yes,no
12340.57,male,pisa,100,yes,no
10191.79,female,pisa,88,yes,yes
10280.61,female,pisa,60,yes,no
11624.17,male,pisa,89,yes,no
16577.74,female,pisa,60,yes,no
13777.89,female,pisa,78,yes,no
16309.85,male,pisa,97,yes,no
11319.37,male,pisa,63,yes,no
14613.98,female,pisa,92,yes,no
16033.03,male,pisa,65,yes,no
16027.97,male,pisa,84,yes,no
17479.67,female,pisa,69,yes,no
11242.33,female,pisa,70,yes,no
17434.49,female,pisa,95,yes,no
12264.89,female,pisa,100,yes,no
17832.77,female,pisa,80,yes,no
12957.01,male,pisa,63,yes,yes
16529.47,female,pisa,92,yes,no
18199.96,female,pisa,75,yes,yes
16821.48,female,pisa,100,yes,no
12818.48,male,pisa,70,yes,no
11988.6,female,pisa,93,yes,no
14445.43,female,pisa,69,yes,no
19398.74,female,pisa,97,yes,no
16462.71,female,pisa,65,yes,no
16545.92,female,pisa,96,yes,yes
14101.93,male,pisa,84,yes,no
17676.91,female,pisa,80,yes,yes
14404.28,female,pisa,86,yes,yes
15111.66,female,pisa,82,yes,yes
10068.76,male,pisa,63,yes,no
18791.8,female,pisa,92,yes,yes
12510.16,male,pisa,66,yes,no
15790.63,male,pisa,100,yes,no
10253.76,female,pisa,71,yes,no
14220.84,female,pisa,98,yes,no
13974.88,female,pisa,92,yes,no
11887.94,female,pisa,70,yes,no
13935.42,female,pisa,70,yes,no
10386.48,female,pisa,100,yes,no
13234.41,female,pisa,70,yes,no
12912.13,female,pisa,95,yes,no
12860.51,female,pisa,62,yes,no
14194.07,female,pisa,88,yes,no
10452.03,male,pisa,80,yes,no
11300,female,pisa,66,yes,no
10654.04,female,pisa,100,yes,no
12292.75,female,pisa,78,yes,no
12665.49,female,pisa,90,yes,no
16260.65,male,pisa,90,yes,no
14660.59,male,pisa,67,yes,no
11480.67,female,pisa,78,yes,no
12004.57,female,pisa,85,yes,no
15040.81,male,pisa,67,yes,no
12923.34,female,pisa,69,yes,no
16220.96,female,pisa,76,yes,no
11638.7,male,pisa,87,yes,no
16604.86,female,pisa,67,yes,yes
17903.33,female,pisa,97,yes,no
17273.21,male,pisa,60,yes,no
13427.72,female,pisa,100,yes,no
10670.37,female,pisa,72,yes,no
13548.07,male,pisa,68,yes,no
16498.95,female,pisa,72,yes,no
15113.92,female,pisa,100,yes,no
16031.71,female,pisa,71,yes,no
13415.67,male,pisa,68,yes,no
10003.44,female,pisa,93,yes,no
18415.57,male,pisa,75,yes,no
18387.67,female,pisa,100,yes,no
12385.99,female,pisa,96,yes,no
13462.09,female,pisa,72,yes,no
18663.43,female,pisa,100,yes,no
13449.54,female,pisa,85,yes,no
11527.5,female,pisa,100,yes,no
11453.43,male,pisa,87,yes,no
15971.55,female,pisa,100,yes,no
18987.74,female,pisa,93,yes,no
10149.97,female,pisa,67,yes,no
11199.19,male,pisa,62,yes,no
16088.53,female,pisa,96,yes,no
16927.02,female,pisa,63,yes,no
10098.25,male,pisa,76,yes,yes
19812.45,female,pisa,78,yes,no
18296.14,female,pisa,93,yes,no
15540.02,female,pisa,100,yes,no
17144.17,female,pisa,100,yes,no
12405.21,female,pisa,70,yes,no
13173.44,male,pisa,70,yes,no
16998.03,female,pisa,96,yes,no
12220.52,female,pisa,88,yes,no
11659.73,male,pisa,72,yes,no
10089.47,male,pisa,87,yes,no
13147.1,female,pisa,99,yes,no
13132.43,male,pisa,68,yes,no
14864.39,female,pisa,60,yes,no
10118.97,male,pisa,64,yes,no
11711.13,female,pisa,97,yes,no
12430.09,male,pisa,80,yes,yes
10871.93,male,pisa,70,yes,no
10612.87,male,pisa,100,yes,no
13169.72,male,pisa,80,yes,no
18352.47,female,pisa,63,yes,no
18110.81,female,pisa,60,yes,no
11148.09,female,pisa,65,yes,no
16418.55,female,pisa,83,yes,yes
10602.89,male,pisa,93,yes,no
12970.33,female,pisa,77,yes,no
13219.11,female,pisa,76,yes,no
10285.81,female,pisa,100,yes,no
18027.3,female,pisa,83,yes,no
14618.54,female,pisa,95,yes,no
14830.81,female,pisa,86,yes,no
19124.66,male,pisa,78,yes,no
11283.58,female,pisa,64,yes,no
12546.02,female,pisa,70,yes,yes
10685.4,female,pisa,82,yes,no
10407.28,female,pisa,100,yes,no
12361.25,female,pisa,80,yes,no
15852.87,male,pisa,78,yes,no
12984.7,female,pisa,94,yes,no
15943.81,male,pisa,100,yes,yes
10725.22,male,pisa,70,yes,no
17542.24,male,pisa,100,yes,no
14024.07,female,pisa,60,yes,no
12788.48,male,pisa,98,yes,no
17565.85,female,pisa,76,yes,no
11033.34,female,pisa,82,yes,no
19816.59,female,pisa,60,yes,no
12742.68,female,pisa,100,yes,no
18964.22,male,pisa,70,yes,no
11723.27,female,pisa,91,yes,no
13660.36,female,pisa,100,yes,no
11889.02,female,pisa,65,yes,no
18067.59,male,pisa,85,yes,no
14702.52,female,pisa,98,yes,no
13747.27,female,pisa,84,yes,no
15971.81,male,pisa,86,yes,no
12078.46,female,pisa,61,yes,yes
11310.91,female,pisa,77,yes,no
10639.92,female,pisa,82,yes,yes
10639.92,female,pisa,100,yes,no
14638.56,male,pisa,60,yes,yes
14082.44,female,pisa,99,yes,no
10147.72,male,pisa,89,yes,no
16706.87,male,pisa,100,yes,no
10105.7,female,pisa,100,yes,no
14085.27,female,pisa,100,yes,yes
11936.53,female,pisa,100,yes,no
16488.37,female,pisa,68,yes,no
15015.94,female,pisa,68,yes,yes
11834.74,female,pisa,73,yes,yes
13292.98,female,pisa,100,yes,no
17592.29,female,pisa,76,yes,yes
13714.63,female,pisa,70,yes,no
19027.53,female,pisa,85,yes,no
11662.61,female,pisa,65,yes,no
10413.55,female,pisa,72,yes,no
13546.57,female,pisa,100,yes,no
10946.74,female,pisa,82,yes,yes
11845.88,male,pisa,70,yes,no
18187.6,female,pisa,100,yes,no
12961.01,male,pisa,60,yes,no
14175.23,male,pisa,100,yes,no
15269.43,female,pisa,89,yes,no
13104.07,male,pisa,89,yes,yes
11454.21,female,pisa,90,yes,no
11763.12,female,pisa,88,yes,no
15442.42,female,pisa,80,yes,yes
15631.21,female,pisa,75,yes,no
10613.89,female,pisa,91,yes,yes
16282.23,male,pisa,100,yes,no
18005.23,male,pisa,97,yes,no
11143.79,female,pisa,94,yes,no
11244.93,female,pisa,86,yes,no
12465.11,female,pisa,98,yes,no
18672.87,male,pisa,72,yes,no
12175,female,pisa,100,yes,no
10551.93,female,pisa,100,yes,no
11802.2,male,pisa,90,yes,no
11396.03,female,pisa,92,yes,no
10212.34,male,pisa,72,yes,no
19215.47,male,pisa,74,yes,no
13870.12,female,pisa,70,yes,yes
10121.54,female,pisa,92,yes,no
17129.02,male,pisa,84,yes,yes
10437.99,female,pisa,74,yes,no
14226.42,female,pisa,100,yes,no
17452.11,female,pisa,80,yes,yes
13642.81,female,pisa,87,yes,yes
13971.32,female,pisa,100,yes,no
10705.88,female,pisa,84,yes,yes
10415.81,female,pisa,97,yes,no
14793.03,female,pisa,100,yes,no
14927.45,female,pisa,77,yes,no
16022.4,female,pisa,97,yes,no
11398.38,female,pisa,100,yes,no
15455.29,female,pisa,66,yes,yes
11466.91,female,pisa,70,yes,yes
15407.3,female,pisa,80,yes,no
10454.31,female,pisa,100,yes,no
19076.83,male,pisa,96,yes,no
19956.42,male,pisa,80,yes,no
13888.29,female,pisa,86,yes,no
15719.82,female,pisa,73,yes,yes
10693.5,female,pisa,76,yes,yes
11678.98,female,pisa,78,yes,yes
13888.21,male,pisa,82,yes,no
11562.15,male,pisa,60,yes,yes
16779,male,pisa,72,yes,no
10926.57,female,pisa,91,yes,no
14810.13,female,pisa,72,yes,no
14325.24,male,pisa,60,yes,no
19590.36,female,pisa,81,yes,no
10303.76,female,pisa,60,yes,no
19675.78,male,pisa,100,yes,yes
10666.67,female,pisa,74,yes,no
10859.61,female,pisa,90,yes,no
12368.3,female,pisa,80,yes,no
14448.35,female,pisa,70,yes,no
15305.9,female,pisa,100,yes,no
12145.13,female,pisa,82,yes,no
10117,female,pisa,95,yes,no
12779.72,female,pisa,86,yes,no
13619.89,female,pisa,84,yes,no
13423.55,female,pisa,94,yes,no
11545.61,male,pisa,60,yes,yes
12013.11,male,pisa,80,yes,no
13777.89,female,pisa,96,yes,no
14416.12,female,pisa,82,yes,no
11135.83,male,pisa,87,yes,no
13661.46,male,pisa,72,yes,no
15713.73,female,pisa,70,yes,yes
15387.44,male,pisa,70,yes,no
13284.03,female,pisa,100,yes,yes
13713.38,male,pisa,60,yes,yes
14994.71,male,pisa,60,yes,no
11142.55,female,pisa,80,yes,no
10158.54,female,pisa,97,yes,no
14108.35,female,pisa,100,yes,yes
15565.14,female,pisa,75,yes,no
12231.07,male,pisa,60,yes,no
17052.95,male,pisa,76,yes,yes
11735.44,female,pisa,95,yes,no
16000.9,female,pisa,71,yes,no
13834.96,female,pisa,80,yes,yes
16456.86,male,pisa,80,yes,yes
11289.87,female,pisa,100,yes,yes
13809.75,female,pisa,83,yes,yes
14792.07,female,pisa,81,yes,no
10967.45,male,pisa,67,yes,yes
14191.08,female,pisa,80,yes,yes
15374.44,male,pisa,67,yes,no
10095.04,male,pisa,78,yes,no
13962.19,female,pisa,100,yes,no
14636.67,female,pisa,66,yes,no
19630.41,male,pisa,65,yes,no
18063.98,female,pisa,96,yes,no
15824.07,male,pisa,81,yes,no
10114.76,female,pisa,86,yes,no
17804.62,male,pisa,75,yes,yes
11495.16,male,pisa,84,yes,no
13558.95,female,pisa,72,yes,no
11925.13,female,pisa,64,yes,no
10687.81,female,pisa,80,yes,no
18009.12,female,pisa,92,yes,no
13254.9,female,pisa,76,yes,yes
16480.9,male,pisa,75,yes,no
18873.89,female,pisa,68,yes,no
16922.69,male,pisa,70,yes,yes
12607.75,male,pisa,100,yes,yes
12046.33,male,pisa,71,yes,no
10195.09,male,pisa,95,yes,no
10345.83,female,pisa,70,yes,no
19889.9,male,pisa,60,yes,no
14448.8,male,pisa,100,yes,no
15734.19,female,pisa,75,yes,yes
18431.01,male,pisa,100,yes,no
15272.42,female,pisa,64,yes,yes
13463.14,female,pisa,90,yes,yes
15555.61,male,pisa,76,yes,yes
14475.64,female,pisa,86,yes,no
11251.08,female,pisa,77,yes,yes
14119.11,male,pisa,92,yes,no
12212.81,male,pisa,97,yes,no
16272.99,female,pisa,100,yes,no
13622.34,female,pisa,96,yes,yes
12128.72,female,pisa,90,yes,no
12228.03,female,pisa,75,yes,no
12033.66,female,pisa,72,yes,no
15172.85,female,pisa,92,yes,no
12218.87,male,pisa,87,yes,no
11169.12,male,pisa,84,yes,no
11641.33,male,pisa,93,yes,no
12869.11,male,pisa,67,yes,yes
14948.82,female,pisa,99,yes,no
13535.98,male,pisa,100,yes,no
15052,female,pisa,100,yes,no
10332.38,male,pisa,71,yes,no
11516.12,female,pisa,66,yes,no
11788.2,male,pisa,93,yes,yes
14997.41,female,pisa,100,yes,no
13429.29,male,pisa,100,yes,no
19793.3,female,pisa,86,yes,no
17867.56,male,pisa,88,yes,yes
14412.38,female,pisa,100,yes,no
17884.28,male,pisa,98,yes,no
11206.93,male,pisa,88,yes,no
13551.98,male,pisa,84,yes,no
14063.61,male,pisa,70,yes,no
10008.25,male,pisa,95,yes,no
15787.16,female,pisa,100,yes,no
16723.36,male,pisa,97,yes,no
11763,female,pisa,77,yes,no
13020.77,male,pisa,100,yes,no
12095.06,male,pisa,96,yes,no
16761.84,female,pisa,75,yes,no
15849.93,female,pisa,92,yes,no
17305.93,female,pisa,95,yes,no
16094.53,male,pisa,80,yes,no
14772.56,male,pisa,72,yes,yes
16173.11,female,pisa,100,yes,no
15669.84,male,pisa,71,yes,no
12417.89,female,pisa,100,yes,no
11931.2,male,pisa,71,yes,no
13574.72,female,pisa,100,yes,no
12061,male,pisa,75,yes,no
11797.74,female,pisa,68,yes,no
10245.47,male,pisa,75,yes,no
16360.11,female,pisa,100,yes,no
10827.65,female,pisa,91,yes,no
12492.25,female,pisa,94,yes,no
19095.19,male,pisa,100,yes,yes
12086.27,male,pisa,100,yes,no
19045.85,male,pisa,100,yes,no
16534.21,male,pisa,70,yes,no
13466.47,male,pisa,75,yes,no
14051.23,male,pisa,84,yes,no
13634.39,male,pisa,71,yes,no
13206.31,male,pisa,77,yes,no
15206.43,male,pisa,84,yes,yes
14399.22,female,pisa,84,yes,no
11225.69,female,pisa,100,yes,no
13266.12,female,pisa,90,yes,no
14024.62,male,pisa,85,yes,no
18032.11,female,pisa,74,yes,no
10904.63,female,pisa,95,yes,no
11044.44,male,pisa,98,yes,no
13361.7,male,pisa,90,yes,no
14038.19,male,pisa,70,yes,no
17467.3,female,pisa,100,yes,no
12831.15,female,pisa,90,yes,no
10195.85,male,pisa,90,yes,no
14355.94,male,pisa,90,yes,no
13297.37,male,pisa,78,yes,no
13891.47,male,pisa,100,yes,no
12118.76,male,pisa,74,yes,no
14209.93,male,pisa,83,yes,no
12809.47,male,pisa,60,yes,no
15833.74,female,pisa,100,yes,no
17332.25,female,pisa,95,yes,no
11392.63,male,pisa,84,yes,no
14739.09,male,pisa,95,yes,no
17346.94,male,pisa,72,yes,no
14515.04,male,pisa,100,yes,no
14372.25,male,pisa,100,yes,yes
15883.38,female,pisa,100,yes,yes
16367.33,male,pisa,74,yes,no
13810.78,female,pisa,60,yes,no
12400.33,female,pisa,98,yes,yes
11523.2,female,pisa,84,yes,no
16012.46,male,pisa,78,yes,no
14504.72,female,pisa,100,yes,no
15128.3,male,pisa,87,yes,no
10535.77,male,pisa,78,yes,yes
10155.79,male,pisa,60,yes,no
11580,male,pisa,80,yes,yes
14952.44,female,pisa,78,yes,no
11260.73,male,pisa,82,yes,no
16132.19,male,pisa,92,yes,no
12322.3,male,pisa,84,yes,no
16759.55,female,pisa,100,yes,no
13358.56,male,pisa,60,yes,yes
14591.37,male,pisa,100,yes,no
17957.68,male,pisa,100,yes,no
14788.52,female,pisa,100,yes,no
16305.61,male,pisa,100,yes,no
13806.5,female,pisa,100,yes,no
11098.37,male,pisa,88,yes,yes
10712.9,female,pisa,85,yes,no
11864.66,female,pisa,88,yes,yes
10597.04,male,pisa,93,yes,yes
12570.75,male,pisa,85,yes,no
13444.46,male,pisa,88,yes,no
12004.97,male,pisa,80,yes,yes
12636.77,male,pisa,62,yes,no
14276.93,male,pisa,100,yes,no
18838,male,pisa,82,yes,no
14820.84,female,pisa,100,yes,no
17169.29,female,pisa,93,yes,no
19694.46,female,pisa,65,yes,no
10348.32,male,pisa,75,yes,yes
16277.71,male,pisa,75,yes,no
14488.9,male,pisa,90,yes,yes
10266.53,male,pisa,92,yes,no
14488.64,female,pisa,89,yes,no
19392.68,female,pisa,94,yes,no
19084.55,female,pisa,74,yes,no
15769.86,female,pisa,100,yes,no
18011.69,female,pisa,75,yes,no
14308.28,female,pisa,85,yes,no
17329.17,female,pisa,97,yes,no
17212.01,female,pisa,100,yes,no
12898.18,female,pisa,72,yes,yes
11567.83,male,pisa,68,yes,no
11840.75,female,pisa,87,yes,no
12514.07,male,pisa,70,yes,no
13290.2,male,pisa,60,yes,no
12013.11,female,pisa,94,yes,no
16208.58,female,pisa,75,yes,no
18009.12,female,pisa,100,yes,no
11419.13,female,pisa,83,yes,no
10089.19,female,pisa,100,yes,no
10374.63,female,pisa,100,yes,no
13904.33,male,pisa,71,yes,no
14125.15,male,pisa,62,yes,no
10692.38,male,pisa,62,yes,no
15627.38,female,pisa,80,yes,yes
12730.98,male,pisa,100,yes,no
13762.75,female,pisa,100,yes,no
13979.67,male,pisa,100,yes,no
18837.22,female,pisa,98,yes,no
12484.07,female,pisa,100,yes,no
12144.53,female,pisa,100,yes,no
17241.06,male,pisa,79,yes,no
12283.79,female,pisa,89,yes,no
18582.06,male,pisa,81,yes,yes
10381.64,female,pisa,100,yes,no
13017.78,female,pisa,93,yes,no
10226.96,male,pisa,80,yes,yes
10732.99,male,pisa,81,yes,no
16015.45,female,pisa,82,yes,yes
19026.28,male,pisa,80,yes,no
16484.79,male,pisa,82,yes,no
15560.34,male,pisa,60,yes,no
10918.19,female,pisa,70,yes,no
15952.87,male,pisa,90,yes,yes
16261.3,female,pisa,98,yes,no
12665.16,female,pisa,85,yes,no
19408.95,female,pisa,77,yes,no
13601.27,female,pisa,84,yes,no
14226.42,male,pisa,85,yes,no
10204.07,female,pisa,87,yes,yes
10517.34,female,pisa,100,yes,no
10376.3,male,pisa,86,yes,no
11875.59,female,pisa,62,yes,no
11517.91,female,pisa,100,yes,no
14432.87,female,pisa,100,yes,no
16717.48,male,pisa,84,yes,no
10848.28,female,pisa,70,yes,no
11842.89,female,pisa,73,yes,no
10388.35,female,pisa,90,yes,no
10633.74,male,pisa,97,yes,yes
11152.44,male,pisa,88,yes,no
14900.43,male,pisa,77,yes,no
18203.13,male,pisa,86,yes,no
10516.67,male,pisa,82,yes,no
19225.63,female,pisa,82,yes,no
10440.08,female,pisa,74,yes,no
10578.77,male,pisa,84,yes,no
14561.73,female,pisa,100,yes,no
11321.95,female,pisa,100,yes,yes
13167.8,male,pisa,85,yes,no
12454.79,female,pisa,100,yes,no
12538,female,pisa,85,yes,no
11685.94,male,pisa,77,yes,yes
11587.77,male,pisa,91,yes,yes
13347.73,female,pisa,75,yes,yes
18396.77,male,pisa,75,yes,yes
17223.15,male,pisa,100,yes,yes
17995.49,male,pisa,80,yes,yes
11106.67,male,pisa,87,yes,yes
12217.2,female,pisa,60,yes,yes
12356.25,female,pisa,100,yes,yes
11223.14,male,pisa,74,yes,yes
15252.52,female,pisa,96,yes,yes
14324.9,male,pisa,60,yes,yes
10198.66,female,pisa,100,yes,yes
14032.63,female,pisa,91,yes,yes
11171.61,male,pisa,100,yes,yes
10177.71,female,pisa,76,yes,yes
13394.23,female,pisa,100,yes,yes
11303.15,female,pisa,92,yes,yes
11851.96,female,pisa,80,yes,yes
15166.11,female,pisa,100,yes,yes
14075,female,pisa,86,yes,yes
12498.04,female,pisa,92,yes,yes
13588.28,male,pisa,100,yes,no
10602.11,male,pisa,72,yes,yes
14206.37,female,pisa,100,yes,yes
11430.89,male,pisa,100,yes,yes
13215.7,female,pisa,98,yes,yes
12243.98,male,pisa,80,yes,yes
13676.49,female,pisa,100,yes,yes
13858.26,female,pisa,71,yes,yes
19000.29,female,pisa,97,yes,yes
15267.75,female,pisa,98,yes,yes
10623.9,female,pisa,78,yes,yes
13614.55,female,pisa,100,yes,yes
10199.67,female,pisa,93,yes,yes
11364.51,male,pisa,90,yes,yes
10505.63,female,pisa,82,yes,yes
12595.84,female,pisa,78,yes,yes
14868.79,female,pisa,80,yes,yes
12511.46,female,pisa,70,yes,yes
15401.4,female,pisa,100,yes,yes
18456.86,female,pisa,100,yes,yes
17183.46,female,pisa,100,yes,yes
10968.94,female,pisa,90,yes,yes
13315.31,female,pisa,80,yes,yes
19195.1,female,pisa,94,yes,yes
11700.1,female,pisa,76,yes,yes
12799.25,male,pisa,80,yes,yes
18890.76,female,pisa,63,yes,yes
10582.09,female,pisa,98,yes,yes
15530.41,female,pisa,87,yes,yes
19219.52,female,pisa,64,yes,yes
14085.7,female,pisa,75,yes,yes
13592.93,female,pisa,68,yes,yes
10782.18,female,pisa,88,yes,yes
16284.9,male,pisa,100,yes,yes
12079.67,male,pisa,70,yes,yes
11230.15,female,pisa,76,yes,yes
11137.82,male,pisa,100,yes,yes
16204.96,female,pisa,100,yes,yes
14276.6,female,pisa,88,yes,yes
13733.74,female,pisa,96,yes,yes
17953.6,female,pisa,100,yes,yes
17692.68,female,pisa,85,yes,yes
10779.76,male,pisa,80,yes,yes
12396.57,female,pisa,73,yes,yes
10410.53,male,pisa,68,yes,yes
11334.17,female,pisa,72,yes,yes
10883.82,female,pisa,95,yes,yes
10069.41,female,pisa,86,yes,yes
14681.08,female,pisa,64,yes,yes
11540.69,female,pisa,90,yes,yes
10465.36,male,pisa,80,yes,yes
12876.67,female,pisa,60,yes,yes
11734.95,female,pisa,72,yes,yes
11704.96,male,pisa,100,yes,yes
10793.11,male,pisa,64,yes,yes
13890.03,female,pisa,96,yes,yes
10236.22,female,pisa,100,yes,yes
12423.14,female,pisa,77,yes,yes
11001.06,female,pisa,77,yes,yes
12737.58,female,pisa,73,yes,yes
10405.07,female,pisa,81,yes,yes
12551.35,female,pisa,83,yes,yes
19865.27,female,pisa,97,yes,yes
10590.11,female,pisa,95,yes,yes
17826.5,female,pisa,96,yes,yes
16561.71,female,pisa,98,yes,yes
11058.36,female,pisa,79,yes,yes
12218.93,female,pisa,94,yes,yes
10410.53,male,pisa,87,yes,yes
11961.54,female,pisa,100,yes,yes
18887.06,female,pisa,60,yes,yes
11639.67,female,pisa,70,yes,yes
10680.98,female,pisa,86,yes,yes
12781.46,female,pisa,70,yes,yes
11297.48,female,pisa,80,yes,yes
16018.29,female,pisa,96,yes,yes
14504.06,female,pisa,85,yes,yes
14244.96,female,pisa,96,yes,yes
10763.72,female,pisa,100,yes,yes
17032.36,female,pisa,100,yes,yes
11537.21,female,pisa,82,yes,yes
19970.7,male,pisa,100,yes,yes
17982.54,female,pisa,100,yes,yes
15748.43,female,pisa,86,yes,yes
19797.97,female,pisa,100,yes,yes
16514.43,female,pisa,70,yes,yes
10908.99,female,pisa,95,yes,yes
10182.17,female,pisa,72,yes,yes
10953.11,female,pisa,95,yes,yes
15961.72,female,pisa,94,yes,yes
15183.17,female,pisa,74,yes,yes
13962.16,female,pisa,92,yes,yes
12339.98,female,pisa,100,yes,yes
12993.53,male,pisa,75,yes,yes
